ensembl_gene_id,chromosome_name,start_position,end_position,strand,gene_name,chr_name
ENSG00000167840,17,5105269,5123162,-1,ZNF232,chr17
ENSG00000167842,17,5486285,5490814,1,MIS12,chr17
ENSG00000167851,17,74466399,74484794,1,CD300A,chr17
ENSG00000167862,17,75012670,75021261,1,MRPL58,chr17
ENSG00000167863,17,75038863,75046985,-1,ATP5PD,chr17
ENSG00000167881,17,76038775,76072517,-1,SRP68,chr17
ENSG00000167895,17,78130770,78142968,1,TMC8,chr17
ENSG00000167900,17,78174091,78187233,-1,TK1,chr17
ENSG00000167925,17,42188799,42194532,-1,GHDC,chr17
ENSG00000167930,16,234521,272183,1,FAM234A,chr16
ENSG00000167962,16,1997654,2009821,-1,ZNF598,chr16
ENSG00000167964,16,2140803,2154165,1,RAB26,chr16
ENSG00000167965,16,2204248,2209453,1,MLST8,chr16
ENSG00000167967,16,2223580,2235742,1,E4F1,chr16
ENSG00000167969,16,2239402,2252300,-1,ECI1,chr16
ENSG00000167972,16,2275881,2340746,-1,ABCA3,chr16
ENSG00000167977,16,2682523,2709030,1,KCTD5,chr16
ENSG00000167978,16,2752626,2772538,1,SRRM2,chr16
ENSG00000167984,16,3539033,3577403,-1,NLRC3,chr16
ENSG00000168096,16,4696510,4734378,-1,ANKS3,chr16
ENSG00000168101,16,4693694,4695859,1,NUDT16L1,chr16
ENSG00000168234,18,23992773,24135610,1,TTC39C,chr18
ENSG00000168256,17,42011382,42025644,1,NKIRAS2,chr17
ENSG00000168259,17,41976421,42021376,-1,DNAJC7,chr17
ENSG00000168350,14,100143957,100159645,-1,DEGS2,chr14
ENSG00000168404,16,74671855,74700960,-1,MLKL,chr16
ENSG00000168411,16,74621399,74666877,-1,RFWD3,chr16
ENSG00000168434,16,23388493,23453189,-1,COG7,chr16
ENSG00000168461,18,9708275,9862551,1,RAB31,chr18
ENSG00000168488,16,28822999,28837237,1,ATXN2L,chr16
ENSG00000168502,18,8705556,8832778,1,MTCL1,chr18
ENSG00000168591,17,44186970,44191929,1,TMUB2,chr17
ENSG00000168610,17,42313324,42388540,-1,STAT3,chr17
ENSG00000168646,17,65528563,65561648,-1,AXIN2,chr17
ENSG00000168661,19,34926903,34945170,1,ZNF30,chr19
ENSG00000168675,18,13217498,13652755,1,LDLRAD4,chr18
ENSG00000168701,16,67227103,67229278,1,TMEM208,chr16
ENSG00000168734,20,44531785,44624247,1,PKIG,chr20
ENSG00000168781,15,43533462,43590208,-1,PPIP5K1,chr15
ENSG00000168792,17,29560547,29567037,-1,ABHD15,chr17
ENSG00000168803,15,43330672,43354569,1,ADAL,chr15
ENSG00000168806,15,43323649,43330582,-1,LCMT2,chr15
ENSG00000168807,16,69187147,69309052,1,SNTB2,chr16
ENSG00000168813,19,32345594,32387667,1,ZNF507,chr19
ENSG00000168872,16,70346861,70373383,1,DDX19A,chr16
ENSG00000168904,15,99251362,99390729,1,LRRC28,chr15
ENSG00000168961,17,27629798,27649560,1,LGALS9,chr17
ENSG00000169018,15,68277745,68295862,1,FEM1B,chr15
ENSG00000169021,19,29205320,29213151,-1,UQCRFS1,chr19
ENSG00000169032,15,66386837,66491656,1,MAP2K1,chr15
ENSG00000169057,X,154021573,154137103,-1,MECP2,chrX
ENSG00000169084,X,2219506,2502805,-1,DHRSX,chrX
ENSG00000169093,X,1403139,1453762,-1,ASMTL,chrX
ENSG00000169100,X,1386152,1392113,-1,SLC25A6,chrX
ENSG00000169118,15,64165525,64356173,-1,CSNK1G1,chr15
ENSG00000169136,19,49928702,49933935,1,ATF5,chr19
ENSG00000169180,16,28097976,28211965,-1,XPO6,chr16
ENSG00000169184,22,27748277,27801756,-1,MN1,chr22
ENSG00000169188,X,55000363,55009057,1,APEX2,chrX
ENSG00000169189,16,27224994,27268772,-1,NSMCE1,chr16
ENSG00000169217,16,30350773,30355308,-1,CD2BP2,chr16
ENSG00000169221,16,30357102,30370494,-1,TBC1D10B,chr16
ENSG00000169239,X,15688830,15788411,1,CA5B,chrX
ENSG00000169246,16,21402237,21448567,-1,NPIPB3,chr16
ENSG00000169249,X,15790156,15830694,1,ZRSR2,chrX
ENSG00000169371,15,75598083,75626469,-1,SNUPN,chr15
ENSG00000169375,15,75369379,75455842,-1,SIN3A,chr15
ENSG00000169410,15,75463251,75579315,-1,PTPN9,chr15
ENSG00000169446,X,135960588,135974029,-1,MMGT1,chrX
ENSG00000169592,16,29995715,30005793,1,INO80E,chr16
ENSG00000169609,15,82988441,83011641,-1,C15orf40,chr15
ENSG00000169635,22,21417371,21451463,1,HIC2,chr22
ENSG00000169660,17,82418318,82442645,1,HEXD,chr17
ENSG00000169682,16,28974221,28984548,1,SPNS1,chr16
ENSG00000169683,17,82023305,82031151,1,LRRC45,chr17
ENSG00000169689,17,82018702,82024107,-1,CENPX,chr17
ENSG00000169696,17,81976807,82017406,1,ASPSCR1,chr17
ENSG00000169710,17,82078338,82098294,-1,FASN,chr17
ENSG00000169718,17,82057506,82065887,-1,DUS1L,chr17
ENSG00000169727,17,82050691,82057470,1,GPS1,chr17
ENSG00000169733,17,82047902,82051831,-1,RFNG,chr17
ENSG00000169738,17,82035136,82037709,-1,DCXR,chr17
ENSG00000169752,15,75935969,76059795,-1,NRG4,chr15
ENSG00000169758,15,76059958,76229121,1,TMEM266,chr15
ENSG00000169857,15,33858782,34075155,-1,AVEN,chr15
ENSG00000169877,16,31527900,31528803,1,AHSP,chr16
ENSG00000169891,X,16946658,17153272,1,REPS2,chrX
ENSG00000169895,X,16719612,16765340,1,SYAP1,chrX
ENSG00000169896,16,31259967,31332892,1,ITGAM,chr16
ENSG00000169918,15,31475398,31870789,-1,OTUD7A,chr15
ENSG00000169926,15,31326835,31435665,1,KLF13,chr15
ENSG00000169951,16,30553764,30558374,-1,ZNF764,chr16
ENSG00000169955,16,30530367,30535347,-1,ZNF747,chr16
ENSG00000169957,16,30524004,30526821,-1,ZNF768,chr16
ENSG00000170004,17,7884796,7912760,1,CHD3,chr17
ENSG00000170037,17,7932101,7949920,1,CNTROB,chr17
ENSG00000170043,17,7930345,7932123,-1,TRAPPC1,chr17
ENSG00000170049,17,7921859,7929856,-1,KCNAB3,chr17
ENSG00000170100,16,89217703,89237141,1,ZNF778,chr16
ENSG00000170113,15,22773063,22829789,1,NIPA1,chr15
ENSG00000170160,17,16689537,16777881,1,CCDC144A,chr17
ENSG00000170190,17,75087727,75106162,1,SLC16A5,chr17
ENSG00000170191,20,25612935,25624014,-1,NANP,chr20
ENSG00000170222,17,10697594,10711558,1,ADPRM,chr17
ENSG00000170236,15,50494018,50546708,-1,USP50,chr15
ENSG00000170270,14,93202894,93207065,-1,GON7,chr14
ENSG00000170291,17,7251416,7259940,1,ELP5,chr17
ENSG00000170296,17,7240008,7242449,-1,GABARAP,chr17
ENSG00000170310,17,9250471,9576591,-1,STX8,chr17
ENSG00000170315,17,16380798,16382745,1,UBB,chr17
ENSG00000170345,14,75278826,75282230,1,FOS,chr14
ENSG00000170348,14,75131469,75176612,-1,TMED10,chr14
ENSG00000170468,14,73490933,73493394,1,RIOX1,chr14
ENSG00000170471,20,38472816,38578859,1,RALGAPB,chr20
ENSG00000170540,16,18791669,18801572,-1,ARL6IP1,chr16
ENSG00000170579,18,3496032,4455307,-1,DLGAP1,chr18
ENSG00000170638,22,50185913,50199598,1,TRABD,chr22
ENSG00000170677,18,70289045,70330199,1,SOCS6,chr18
ENSG00000170776,15,85380571,85749358,1,AKAP13,chr15
ENSG00000170779,14,105009573,105021083,-1,CDCA4,chr14
ENSG00000170832,17,60177327,60422470,-1,USP32,chr17
ENSG00000170836,17,60600193,60666280,1,PPM1D,chr17
ENSG00000170889,19,54200809,54249003,1,RPS9,chr19
ENSG00000170892,19,54189938,54194536,1,TSEN34,chr19
ENSG00000170906,19,54102728,54109257,1,NDUFA3,chr19
ENSG00000170909,19,54094668,54102692,-1,OSCAR,chr19
ENSG00000170921,17,62966235,63427703,1,TANC2,chr17
ENSG00000170949,19,53066606,53103434,-1,ZNF160,chr19
ENSG00000171051,19,51745172,51804110,-1,FPR1,chr19
ENSG00000171100,X,150568417,150673143,1,MTM1,chrX
ENSG00000171105,19,7112255,7294414,-1,INSR,chr19
ENSG00000171155,X,120625674,120630054,-1,C1GALT1C1,chrX
ENSG00000171189,21,29536933,29940033,-1,GRIK1,chr21
ENSG00000171208,16,47077703,47143945,-1,NETO2,chr16
ENSG00000171222,20,35953617,35959472,-1,SCAND1,chr20
ENSG00000171223,19,12791486,12793315,1,JUNB,chr19
ENSG00000171241,16,46578591,46621379,-1,SHCBP1,chr16
ENSG00000171262,15,38454127,38487710,1,FAM98B,chr15
ENSG00000171291,19,11848726,11883750,1,ZNF439,chr19
ENSG00000171295,19,11814273,11835216,1,ZNF440,chr19
ENSG00000171298,17,80101556,80119881,1,GAA,chr17
ENSG00000171302,17,78991716,79009867,-1,CANT1,chr17
ENSG00000171365,X,49922596,50099235,1,CLCN5,chrX
ENSG00000171425,19,55635459,55645623,1,ZNF581,chr19
ENSG00000171433,X,48761747,48773648,1,GLOD5,chrX
ENSG00000171443,19,55600022,55603138,1,ZNF524,chr19
ENSG00000171456,20,32358330,32439319,1,ASXL1,chr20
ENSG00000171466,19,9641807,9675100,-1,ZNF562,chr19
ENSG00000171469,19,9604680,9621236,-1,ZNF561,chr19
ENSG00000171475,17,40219304,40284136,1,WIPF2,chr17
ENSG00000171490,16,11833850,11851580,-1,RSL1D1,chr16
ENSG00000171552,20,31664452,31723989,-1,BCL2L1,chr20
ENSG00000171574,19,58401504,58418327,1,ZNF584,chr19
ENSG00000171595,17,74274234,74314884,1,DNAI2,chr17
ENSG00000171606,19,58183029,58213562,1,ZNF274,chr19
ENSG00000171634,17,67825503,67984378,1,BPTF,chr17
ENSG00000171700,20,64073181,64079988,-1,RGS19,chr20
ENSG00000171703,20,64049836,64072347,1,TCEA2,chr20
ENSG00000171723,14,66507407,67181803,1,GPHN,chr14
ENSG00000171747,19,38801671,38812945,-1,LGALS4,chr19
ENSG00000171763,15,45402336,45421415,1,SPATA5L1,chr15
ENSG00000171777,19,38409051,38426305,-1,RASGRP4,chr19
ENSG00000171791,18,63123346,63320128,-1,BCL2,chr18
ENSG00000171817,19,37551406,37614179,1,ZNF540,chr19
ENSG00000171827,19,37467585,37488652,1,ZNF570,chr19
ENSG00000171858,20,62387103,62388520,1,RPS21,chr20
ENSG00000171861,17,782353,792509,1,MRM3,chr17
ENSG00000171867,20,4686350,4701590,1,PRNP,chr20
ENSG00000171877,15,43870761,44195271,-1,FRMD5,chr15
ENSG00000171914,15,62390526,62844631,1,TLN2,chr15
ENSG00000171928,17,18781111,18806714,1,TVP23B,chr17
ENSG00000171940,20,53567071,53609907,-1,ZNF217,chr20
ENSG00000171953,17,17977409,18039209,-1,ATPAF2,chr17
ENSG00000171962,17,17972813,18016889,1,DRC3,chr17
ENSG00000171984,20,5750393,5864395,1,SHLD1,chr20
ENSG00000172006,19,2819868,2836735,1,ZNF554,chr19
ENSG00000172009,19,2785503,2815807,1,THOP1,chr19
ENSG00000172057,17,39921041,39927601,-1,ORMDL3,chr17
ENSG00000172081,19,2071036,2096673,-1,MOB3A,chr19
ENSG00000172123,17,35410922,35433283,-1,SLFN12,chr17
ENSG00000172171,17,30897336,30906238,-1,TEFM,chr17
ENSG00000172175,18,58671465,58754477,1,MALT1,chr18
ENSG00000172183,15,88635670,88656483,1,ISG20,chr15
ENSG00000172216,20,50190830,50192668,1,CEBPB,chr20
ENSG00000172232,19,825097,832018,1,AZU1,chr19
ENSG00000172264,20,13995369,16053197,1,MACROD2,chr20
ENSG00000172270,19,571277,583494,1,BSG,chr19
ENSG00000172296,20,13008972,13169103,1,SPTLC3,chr20
ENSG00000172315,20,46684365,46689444,-1,TP53RK,chr20
ENSG00000172345,15,81309053,81324183,-1,STARD5,chr15
ENSG00000172349,15,81159575,81314058,1,IL16,chr15
ENSG00000172366,16,636817,648474,1,MCRIP2,chr16
ENSG00000172466,18,35332227,35345482,-1,ZNF24,chr18
ENSG00000172530,16,87949244,88077318,1,BANP,chr16
ENSG00000172534,X,153947557,153971818,-1,HCFC1,chrX
ENSG00000172575,15,38488103,38565575,-1,RASGRP1,chr15
ENSG00000172687,19,21358930,21388582,1,ZNF738,chr19
ENSG00000172716,17,35350305,35373701,-1,SLFN11,chr17
ENSG00000172775,16,57152466,57186116,-1,FAM192A,chr16
ENSG00000172794,17,74670578,74747335,1,RAB37,chr17
ENSG00000172809,17,74203582,74210655,1,RPL38,chr17
ENSG00000172824,16,66988589,67009758,1,CES4A,chr16
ENSG00000172831,16,66934444,66945096,1,CES2,chr16
ENSG00000172840,16,66878589,66895754,1,PDP2,chr16
ENSG00000172943,X,53936676,54048958,-1,PHF8,chrX
ENSG00000172992,17,45023338,45061131,-1,DCAKD,chr17
ENSG00000173065,17,28755980,28855232,-1,FAM222B,chr17
ENSG00000173198,X,78271468,78327691,-1,CYSLTR1,chrX
ENSG00000173275,X,135344796,135363413,1,ZNF449,chrX
ENSG00000173276,21,41986831,42010387,-1,ZBTB21,chr21
ENSG00000173418,20,20017310,20033655,1,NAA20,chr20
ENSG00000173480,19,57900296,57916610,-1,ZNF417,chr19
ENSG00000173482,18,7566782,8406861,1,PTPRM,chr18
ENSG00000173517,15,77100656,77420144,-1,PEAK1,chr15
ENSG00000173575,15,92900189,93027996,1,CHD2,chr15
ENSG00000173638,21,45493572,45573365,-1,SLC19A1,chr21
ENSG00000173674,X,20124525,20141838,-1,EIF1AX,chrX
ENSG00000173681,X,19912860,19991061,-1,BCLAF3,chrX
ENSG00000173757,17,42199177,42276707,-1,STAT5B,chr17
ENSG00000173762,17,82314868,82317608,-1,CD7,chr17
ENSG00000173786,17,41966763,41977740,1,CNP,chr17
ENSG00000173801,17,41754604,41786931,-1,JUP,chr17
ENSG00000173812,17,41688885,41692668,1,EIF1,chr17
ENSG00000173818,17,80415165,80438086,1,ENDOV,chr17
ENSG00000173821,17,80260852,80398794,1,RNF213,chr17
ENSG00000173875,19,12610918,12633840,1,ZNF791,chr19
ENSG00000173928,19,11374666,11376951,1,SWSAP1,chr19
ENSG00000174010,X,23983716,24027186,-1,KLHL15,chrX
ENSG00000174109,16,1419752,1420756,-1,C16orf91,chr16
ENSG00000174171,15,41892777,41899528,1,AC020659.1,chr15
ENSG00000174177,16,88706483,88715396,1,CTU2,chr16
ENSG00000174197,15,41621134,41773081,1,MGA,chr15
ENSG00000174231,17,1650629,1684867,-1,PRPF8,chr17
ENSG00000174238,17,1517718,1562792,-1,PITPNA,chr17
ENSG00000174282,17,7459366,7484263,-1,ZBTB4,chr17
ENSG00000174306,20,41178448,41317731,-1,ZHX3,chr20
ENSG00000174442,15,66504959,66550130,1,ZWILCH,chr15
ENSG00000174444,15,66498015,66524532,-1,RPL4,chr15
ENSG00000174446,15,66490135,66497780,-1,SNAPC5,chr15
ENSG00000174485,15,65658046,65792293,-1,DENND4A,chr15
ENSG00000174586,19,58354357,58362848,-1,ZNF497,chr19
ENSG00000174628,16,19716456,19858467,1,IQCK,chr16
ENSG00000174652,19,9412429,9435573,-1,ZNF266,chr19
ENSG00000174837,19,6887566,6940459,1,ADGRE1,chr19
ENSG00000174886,19,5891276,5904006,-1,NDUFA11,chr19
ENSG00000174898,19,5720637,5778734,1,CATSPERD,chr19
ENSG00000174917,19,5678421,5680516,-1,MICOS13,chr19
ENSG00000174939,16,29900375,29919864,1,ASPHD1,chr16
ENSG00000174943,16,29905012,29926236,-1,KCTD13,chr16
ENSG00000175061,17,16438767,16478678,1,SNHG29,chr17
ENSG00000175063,20,45812576,45816957,1,UBE2C,chr20
ENSG00000175106,17,15502264,15563595,-1,TVP23C,chr17
ENSG00000175155,17,59331655,59401729,1,YPEL2,chr17
ENSG00000175175,17,58755854,58985179,1,PPM1E,chr17
ENSG00000175221,19,867630,893218,-1,MED16,chr19
ENSG00000175265,15,34379068,34437808,-1,GOLGA8A,chr15
ENSG00000175322,18,14057457,14132490,-1,ZNF519,chr18
ENSG00000175354,18,12785478,12929643,-1,PTPN2,chr18
ENSG00000175387,18,47808957,47931146,-1,SMAD2,chr18
ENSG00000175489,19,18391137,18397622,-1,LRRC25,chr19
ENSG00000175556,X,118974614,119018355,1,LONRF3,chrX
ENSG00000175595,16,13920138,13952348,1,ERCC4,chr16
ENSG00000175643,16,11249619,11381662,1,RMI2,chr16
ENSG00000175662,17,17843511,17972422,-1,TOM1L2,chr17
ENSG00000175691,19,2933218,2944971,-1,ZNF77,chr19
ENSG00000175711,17,82942149,83051809,-1,B3GNTL1,chr17
ENSG00000175779,15,38628005,39180499,1,LINC02694,chr15
ENSG00000175826,17,7243591,7252491,-1,CTDNEP1,chr17
ENSG00000175866,17,81035122,81117434,1,BAIAP2,chr17
ENSG00000175931,17,76389456,76453152,-1,UBE2O,chr17
ENSG00000175938,16,30949068,30956461,1,ORAI3,chr16
ENSG00000175985,14,69484692,69531551,1,PLEKHD1,chr14
ENSG00000176014,18,12307669,12344320,1,TUBB6,chr18
ENSG00000176024,19,51927147,51948759,1,ZNF613,chr19
ENSG00000176105,18,721588,812546,-1,YES1,chr18
ENSG00000176108,17,80991598,81009517,1,CHMP6,chr17
ENSG00000176155,17,82101460,82212878,-1,CCDC57,chr17
ENSG00000176160,17,58420167,58488408,-1,HSF5,chr17
ENSG00000176170,17,76376584,76387860,1,SPHK1,chr17
ENSG00000176182,19,45890023,45902613,-1,MYPOP,chr19
ENSG00000176208,17,30831966,30895869,1,ATAD5,chr17
ENSG00000176225,18,70003031,70205726,-1,RTTN,chr18
ENSG00000176293,19,58059239,58086310,1,ZNF135,chr19
ENSG00000176371,15,84600986,84627796,1,ZSCAN2,chr15
ENSG00000176390,17,30769388,30824692,-1,CRLF3,chr17
ENSG00000176396,19,39538707,39540161,-1,EID2,chr19
ENSG00000176401,19,39530987,39532852,-1,EID2B,chr19
ENSG00000176438,14,95407266,95516650,-1,SYNE3,chr14
ENSG00000176454,15,34358633,34367196,-1,LPCAT4,chr15
ENSG00000176463,15,91853708,92172435,1,SLCO3A1,chr15
ENSG00000176473,14,100376418,100530303,1,WDR25,chr14
ENSG00000176476,16,28553915,28591790,1,SGF29,chr16
ENSG00000176531,19,43474954,43504935,-1,PHLDB3,chr19
ENSG00000176533,19,2511219,2702694,-1,GNG7,chr19
ENSG00000176593,19,58002061,58011232,1,AC008969.1,chr19
ENSG00000176619,19,2427638,2456959,-1,LMNB2,chr19
ENSG00000176624,18,51174550,51218333,-1,MEX3C,chr18
ENSG00000176641,18,61808067,61894247,-1,RNF152,chr18
ENSG00000176658,17,32492522,32877177,-1,MYO1D,chr17
ENSG00000176681,17,46292733,46337794,1,LRRC37A,chr17
ENSG00000176715,16,89088375,89164121,1,ACSF3,chr16
ENSG00000176749,17,32486993,32491253,1,CDK5R1,chr17
ENSG00000176809,17,64854130,64919480,-1,LRRC37A3,chr17
ENSG00000176845,17,83079609,83095122,1,METRNL,chr17
ENSG00000176890,18,657653,673578,1,TYMS,chr18
ENSG00000176896,X,13653112,13681964,1,TCEANC,chrX
ENSG00000176927,17,29929200,30108452,1,EFCAB5,chr17
ENSG00000176953,16,28950807,28967092,1,NFATC2IP,chr16
ENSG00000176974,17,18327860,18363563,-1,SHMT1,chr17
ENSG00000176994,17,18315293,18328056,1,SMCR8,chr17
ENSG00000177025,19,57958437,57974534,-1,C19orf18,chr19
ENSG00000177051,19,45710629,45730896,-1,FBXO46,chr19
ENSG00000177082,15,84639285,84654343,-1,WDR73,chr15
ENSG00000177150,18,13663347,13726663,-1,FAM210A,chr18
ENSG00000177189,X,20149911,20267519,-1,RPS6KA3,chrX
ENSG00000177200,16,53054991,53329150,1,CHD9,chr16
ENSG00000177302,17,18271428,18315007,-1,TOP3A,chr17
ENSG00000177337,18,3593732,3598363,1,DLGAP1-AS1,chr18
ENSG00000177369,17,49230853,49318011,1,AC004797.1,chr17
ENSG00000177370,17,997129,1003671,1,TIMM22,chr17
ENSG00000177398,21,42062959,42143453,1,UMODL1,chr21
ENSG00000177410,20,49278178,49299600,1,ZFAS1,chr20
ENSG00000177426,18,3411608,3459978,1,TGIF1,chr18
ENSG00000177427,17,18260597,18266552,1,MIEF2,chr17
ENSG00000177455,16,28931965,28939342,1,CD19,chr16
ENSG00000177469,17,42402449,42423256,-1,CAVIN1,chr17
ENSG00000177485,X,120250752,120258398,1,ZBTB33,chrX
ENSG00000177548,16,28904421,28936526,-1,RABEP2,chr16
ENSG00000177576,18,49477243,49487252,-1,C18orf32,chr18
ENSG00000177599,19,11797667,11809622,1,ZNF491,chr19
ENSG00000177663,22,17084954,17115693,1,IL17RA,chr22
ENSG00000177728,17,75441159,75500452,1,TMEM94,chr17
ENSG00000177731,17,18244815,18258738,-1,FLII,chr17
ENSG00000177732,20,325552,330224,1,SOX12,chr20
ENSG00000177885,17,75318076,75405709,-1,GRB2,chr17
ENSG00000177946,16,89969791,89972534,-1,CENPBD1,chr16
ENSG00000177971,15,75639085,75648706,-1,IMP3,chr15
ENSG00000177989,22,50529710,50532506,-1,ODF3B,chr22
ENSG00000178127,18,9102630,9134345,1,NDUFV2,chr18
ENSG00000178184,18,80157232,80247514,-1,PARD6G,chr18
ENSG00000178188,16,28846600,28874212,1,SH2B1,chr16
ENSG00000178297,19,2360238,2426261,1,TMPRSS9,chr19
ENSG00000178307,17,21197954,21214176,-1,TMEM11,chr17
ENSG00000178342,18,79797938,79900184,1,KCNG2,chr18
ENSG00000178386,19,44051367,44067999,1,ZNF223,chr19
ENSG00000178502,17,41848518,41865423,-1,KLHL11,chr17
ENSG00000178573,16,79585843,79600737,-1,MAF,chr16
ENSG00000178605,X,304529,318819,-1,GTPBP6,chrX
ENSG00000178607,17,64039080,64130819,-1,ERN1,chr17
ENSG00000178691,17,31937007,32001038,1,SUZ12,chr17
ENSG00000178741,15,74919791,74938083,-1,COX5A,chr15
ENSG00000178761,15,74899992,74906883,-1,FAM219B,chr15
ENSG00000178789,17,74521174,74531475,-1,CD300LB,chr17
ENSG00000178802,15,74890005,74902219,1,MPI,chr15
ENSG00000178852,17,47323290,47441312,1,EFCAB13,chr17
ENSG00000178904,19,32405543,32485895,1,DPY19L3,chr19
ENSG00000178921,17,8247618,8270491,1,PFAS,chr17
ENSG00000178927,17,82442586,82450829,-1,CYBC1,chr17
ENSG00000178935,19,57803841,57814913,-1,ZNF552,chr19
ENSG00000178951,19,4043303,4066899,-1,ZBTB7A,chr19
ENSG00000178952,16,28842411,28846348,-1,TUFM,chr16
ENSG00000178971,17,8224815,8248056,-1,CTC1,chr17
ENSG00000178977,17,8220624,8224043,-1,LINC00324,chr17
ENSG00000178980,19,47778677,47784686,1,SELENOW,chr19
ENSG00000178982,19,38619082,38636955,1,EIF3K,chr19
ENSG00000178999,17,8204733,8210600,-1,AURKB,chr17
ENSG00000179029,17,8172457,8176399,-1,TMEM107,chr17
ENSG00000179094,17,8140472,8156506,-1,PER1,chr17
ENSG00000179115,19,12922479,12934037,-1,FARSA,chr19
ENSG00000179134,19,39342421,39385710,1,SAMD4B,chr19
ENSG00000179151,15,74630558,74696292,-1,EDC3,chr15
ENSG00000179218,19,12938578,12944489,1,CALR,chr19
ENSG00000179222,X,51803007,51902354,1,MAGED1,chrX
ENSG00000179242,20,61252261,61940617,1,CDH4,chr20
ENSG00000179262,19,12945855,12953642,1,RAD23A,chr19
ENSG00000179271,19,12953119,12957223,-1,GADD45GIP1,chr19
ENSG00000179335,15,74598500,74645414,1,CLK3,chr15
ENSG00000179361,15,74541206,74598131,1,ARID3B,chr15
ENSG00000179364,14,105300563,105398147,1,PACS2,chr14
ENSG00000179409,17,744421,753999,-1,GEMIN4,chr17
ENSG00000179523,15,44527257,44537046,-1,EIF3J-DT,chr15
ENSG00000179583,16,10866222,10943021,1,CIITA,chr16
ENSG00000179588,16,88453280,88537031,1,ZFPM1,chr16
ENSG00000179604,17,73283624,73312005,-1,CDC42EP4,chr17
ENSG00000179761,17,28950513,29057216,1,PIPOX,chr17
ENSG00000179820,19,53864763,53876435,1,MYADM,chr19
ENSG00000179841,14,64465499,64474503,1,AKAP5,chr14
ENSG00000179889,16,14974591,15139339,1,PDXDC1,chr16
ENSG00000179909,19,57696275,57709204,-1,ZNF154,chr19
ENSG00000179918,16,30443631,30445874,-1,SEPHS2,chr16
ENSG00000179965,16,30407414,30431108,1,ZNF771,chr16
ENSG00000179981,18,75210755,75289950,1,TSHZ1,chr18
ENSG00000180011,18,75195113,75209139,-1,ZADH2,chr18
ENSG00000180035,16,30378106,30400108,1,ZNF48,chr16
ENSG00000180061,19,55312801,55334048,-1,TMEM150B,chr19
ENSG00000180089,19,55226638,55228784,-1,TMEM86B,chr19
ENSG00000180096,16,30378135,30395991,-1,SEPTIN1,chr16
ENSG00000180182,X,40648305,40735858,-1,MED14,chrX
ENSG00000180185,16,1826941,1840207,1,FAHD1,chr16
ENSG00000180257,19,52949379,52962911,-1,ZNF816,chr19
ENSG00000180304,15,64687573,64703281,-1,OAZ2,chr15
ENSG00000180329,17,44673069,44689779,-1,CCDC43,chr17
ENSG00000180336,17,44656404,44690308,1,MEIOC,chr17
ENSG00000180357,15,64460578,64686068,1,ZNF609,chr15
ENSG00000180448,19,1065923,1086628,1,ARHGAP45,chr19
ENSG00000180479,19,37554782,37594792,-1,ZNF571,chr19
ENSG00000180509,21,34446688,34512214,-1,KCNE1,chr21
ENSG00000180530,21,14961235,15065936,-1,NRIP1,chr21
ENSG00000180626,17,5179535,5191868,-1,ZNF594,chr17
ENSG00000180739,19,10512742,10517931,-1,S1PR5,chr19
ENSG00000180787,17,5078467,5096374,1,ZFP3,chr17
ENSG00000180855,19,12429706,12441021,-1,ZNF443,chr19
ENSG00000180879,X,153793516,153798499,1,SSR4,chrX
ENSG00000180891,17,57861243,57955412,-1,CUEDC1,chr17
ENSG00000180901,17,75032575,75065889,1,KCTD2,chr17
ENSG00000180917,16,71281389,71289715,-1,CMTR2,chr16
ENSG00000180953,15,79898840,79923702,-1,AC015871.1,chr15
ENSG00000180957,22,27851669,27920134,-1,PITPNB,chr22
ENSG00000180964,X,103252995,103255192,-1,TCEAL8,chrX
ENSG00000180979,15,42537820,42548802,-1,LRRC57,chr15
ENSG00000181007,19,36383120,36418644,-1,ZFP82,chr19
ENSG00000181026,15,88621337,88632281,1,AEN,chr15
ENSG00000181027,19,46746046,46776988,1,FKRP,chr19
ENSG00000181029,19,7680833,7687703,1,TRAPPC5,chr19
ENSG00000181031,17,212389,386254,-1,RPH3AL,chr17
ENSG00000181035,19,19063994,19113030,1,SLC25A42,chr19
ENSG00000181038,17,76726830,76733936,1,METTL23,chr17
ENSG00000181045,17,80219699,80253500,1,SLC26A11,chr17
ENSG00000181191,X,69160851,69165521,-1,PJA1,chrX
ENSG00000181222,17,7484366,7514616,1,POLR2A,chr17
ENSG00000181350,17,16441577,16492193,-1,LRRC75A,chr17
ENSG00000181396,17,82389210,82418637,-1,OGFOD3,chr17
ENSG00000181409,17,81110487,81166221,-1,AATK,chr17
ENSG00000181481,17,30970984,30999911,1,RNF135,chr17
ENSG00000181513,17,45132600,45144181,1,ACBD4,chr17
ENSG00000181523,17,80206716,80220923,-1,SGSH,chr17
ENSG00000181544,X,14690388,14873255,-1,FANCB,chrX
ENSG00000181610,17,57834781,57850056,-1,MRPS23,chr17
ENSG00000181619,14,59429022,59465380,-1,GPR135,chr14
ENSG00000181666,19,37312837,37369365,1,ZNF875,chr19
ENSG00000181704,X,68498562,68537282,1,YIPF6,chrX
ENSG00000181827,15,56087280,56245082,-1,RFX7,chr15
ENSG00000181894,19,58126248,58155110,-1,ZNF329,chr19
ENSG00000181896,19,19668796,19683509,1,ZNF101,chr19
ENSG00000181938,16,58295080,58406147,1,GINS3,chr16
